CustomerID,TelecomCompany,Region,Age,Gender,ContractType,ContractDuration,TenureMonths,MonthlyCharges,DataUsageGB,CallDurationMinutes,ComplaintsFiled,CustomerSupportCalls,PaymentMethod,InternetService,AdditionalServices,DiscountOfferUsed,BillingIssuesReported,Churn
6422,Airtel,Zanzibar,58,Male,Prepaid,1 Month,32,42319.81,21.31,4617,2,5,Mobile Money,DSL,Cloud Storage,Yes,0,No
3997,Halotel,Dar es Salaam,68,Female,Prepaid,6 Months,55,16130.99,43.1,4514,2,8,Credit Card,Fiber,Streaming,No,2,Yes
7085,Tigo,Mbeya,22,Male,Postpaid,6 Months,22,45621.63,27.06,3979,4,0,Bank Transfer,Fiber,VPN,No,0,No
9170,Halotel,Mwanza,46,Female,Postpaid,12 Months,15,34511.46,50.6,4760,2,5,Mobile Money,Mobile Data,None,No,0,No
1906,Vodacom,Mbeya,66,Male,Postpaid,12 Months,27,20138.39,84.82,608,3,3,Mobile Money,DSL,Cloud Storage,No,1,Yes
8563,Vodacom,Mwanza,33,Male,Postpaid,24 Months,6,13161.77,81.9,390,8,7,Bank Transfer,DSL,VPN,No,0,No
769,Halotel,Dar es Salaam,22,Male,Prepaid,6 Months,47,16360.84,61.41,3073,0,1,Bank Transfer,Fiber,Streaming,No,0,Yes
4042,Halotel,Tanga,58,Female,Prepaid,6 Months,23,36440.74,6.26,2815,8,9,Mobile Money,DSL,VPN,No,1,No
11392,Vodacom,Katavi,42,Male,Postpaid,12 Months,37,31464.16,91.33,2790,8,0,Credit Card,Mobile Data,None,No,0,Yes
11391,Zantel,Zanzibar South,45,Male,Prepaid,12 Months,57,8812.08,2.47,2822,5,2,Cash,None,Streaming,No,0,No
6420,Tigo,Dodoma,58,Female,Postpaid,6 Months,58,9460.38,91.5,587,8,1,Bank Transfer,Fiber,Streaming,Yes,0,Yes
7006,Vodacom,Mbeya,25,Male,Postpaid,24 Months,11,31719.66,36.24,3564,2,1,Credit Card,Fiber,VPN,No,0,No
6037,Airtel,Dodoma,36,Male,Prepaid,12 Months,39,27878.79,54.21,4731,0,3,Mobile Money,Mobile Data,Streaming,No,0,Yes
11990,Airtel,Pemba South,43,Male,Postpaid,24 Months,59,7728.4,7.83,2075,7,9,Bank Transfer,Mobile Data,VPN,No,3,Yes
6251,Halotel,Dar es Salaam,64,Female,Prepaid,24 Months,33,15684.8,17.49,4512,3,6,Mobile Money,Mobile Data,Streaming,Yes,1,Yes
7802,Tigo,Mbeya,26,Male,Postpaid,24 Months,33,34491.48,10.82,741,5,7,Mobile Money,Mobile Data,VPN,No,2,Yes
9960,Tigo,Arusha,63,Male,Postpaid,1 Month,53,7176.43,17.51,3880,8,4,Credit Card,DSL,None,No,1,No
10423,Airtel,Morogoro,42,Female,Postpaid,1 Month,12,25748.22,87.48,3047,8,7,Bank Transfer,Mobile Data,Cloud Storage,No,1,No
2407,Halotel,Arusha,24,Female,Prepaid,1 Month,49,46626.04,80.32,106,0,1,Bank Transfer,Fiber,VPN,No,1,No
12368,TTCL,Songwe,41,Male,Prepaid,24 Months,20,7700.81,28.9,1828,1,2,Cash,Mobile Data,Cloud Storage,Yes,0,No
7194,Tigo,Mwanza,65,Female,Postpaid,6 Months,56,9877.04,6.14,3299,6,0,Bank Transfer,Mobile Data,None,No,0,No
825,Airtel,Arusha,42,Female,Postpaid,6 Months,26,16229.22,7.46,3895,3,0,Bank Transfer,None,None,Yes,1,Yes
8087,Airtel,Mwanza,64,Female,Postpaid,12 Months,30,17139.79,4.78,366,8,4,Mobile Money,None,VPN,Yes,1,No
10205,Airtel,Zanzibar North,42,Female,Prepaid,24 Months,12,19696.71,20.86,2834,7,6,Credit Card,None,Cloud Storage,Yes,4,No
9592,Tigo,Arusha,63,Male,Postpaid,1 Month,44,11870.21,81.75,2592,1,7,Cash,Fiber,Cloud Storage,No,0,Yes
5559,Airtel,Tanga,64,Female,Postpaid,1 Month,51,34699.16,87.66,4040,3,0,Credit Card,Fiber,Cloud Storage,No,1,No
5139,Halotel,Mbeya,51,Male,Postpaid,24 Months,56,23447.45,4.94,632,4,0,Cash,DSL,Streaming,Yes,0,Yes
10132,Zantel,Pemba North,38,Female,Prepaid,12 Months,7,14814.5,26.19,1818,8,9,Credit Card,Broadband,Streaming,No,0,Yes
8471,Vodacom,Arusha,47,Female,Postpaid,12 Months,10,14364.86,78.13,2848,7,5,Cash,Fiber,Cloud Storage,No,0,No
5305,Halotel,Dodoma,41,Male,Postpaid,6 Months,56,45228.64,2.36,1365,6,5,Credit Card,Mobile Data,Streaming,No,1,No
10389,Tigo,Kigoma,58,Female,Postpaid,1 Month,41,11867.83,33.18,1306,5,0,Bank Transfer,Broadband,Streaming,Yes,0,Yes
4498,Halotel,Mwanza,39,Female,Prepaid,6 Months,55,43822.26,3.88,3895,4,7,Cash,Mobile Data,Cloud Storage,No,1,No
7344,Airtel,Dodoma,43,Male,Prepaid,1 Month,41,46967.43,20.67,1907,9,7,Mobile Money,Fiber,Streaming,Yes,2,No
1263,Airtel,Tanga,21,Male,Postpaid,6 Months,48,32690.24,37.07,3909,6,5,Mobile Money,Fiber,Streaming,Yes,0,No
4728,Airtel,Zanzibar,61,Male,Postpaid,24 Months,29,22687.52,92.03,3521,8,6,Mobile Money,None,Streaming,No,2,No
10510,Vodacom,Zanzibar South,58,Female,Postpaid,24 Months,28,8615.94,40.37,2033,3,2,Credit Card,Broadband,VPN,Yes,4,No
10794,Zantel,Singida,59,Male,Prepaid,24 Months,13,49195.13,35.1,698,6,2,Cash,Mobile Data,Streaming,No,3,Yes
1999,Tigo,Dar es Salaam,62,Male,Postpaid,24 Months,33,10738.36,39.46,180,3,4,Mobile Money,Fiber,Cloud Storage,No,0,No
4275,Vodacom,Arusha,58,Male,Postpaid,6 Months,52,38281.85,5.52,694,9,0,Cash,Mobile Data,Streaming,No,1,Yes
498,Vodacom,Dar es Salaam,49,Female,Postpaid,6 Months,34,37114.57,82.56,2112,4,3,Mobile Money,None,VPN,No,0,Yes
2852,Airtel,Mbeya,26,Female,Prepaid,12 Months,48,19408.85,34.13,1111,3,9,Bank Transfer,DSL,None,No,0,Yes
5417,Halotel,Zanzibar,56,Female,Prepaid,12 Months,17,25547.23,82.08,3886,6,1,Cash,None,VPN,No,0,No
3256,Airtel,Tanga,41,Female,Postpaid,12 Months,53,19923.06,97.61,1591,8,2,Cash,DSL,VPN,Yes,0,No
3460,Tigo,Dar es Salaam,19,Female,Prepaid,1 Month,25,47827.4,54.99,4478,9,1,Credit Card,None,None,No,2,No
4467,Airtel,Arusha,40,Female,Prepaid,24 Months,34,31539.81,44.68,3426,0,6,Cash,Fiber,VPN,No,2,No
2692,Airtel,Mbeya,27,Female,Postpaid,12 Months,23,15358.47,55.9,356,1,1,Mobile Money,Fiber,Cloud Storage,No,0,No
12485,TTCL,Kilimanjaro,28,Male,Prepaid,12 Months,29,28441.33,17.19,2276,6,0,Bank Transfer,None,Streaming,No,4,No
6086,Vodacom,Dar es Salaam,22,Female,Prepaid,1 Month,13,36571.61,93.6,3207,7,0,Credit Card,Mobile Data,Streaming,No,0,No
6162,Tigo,Arusha,69,Female,Postpaid,12 Months,38,35099.03,61.15,4023,4,7,Credit Card,DSL,Streaming,No,2,No
851,Airtel,Zanzibar,43,Male,Postpaid,24 Months,19,28723.13,32.72,395,4,7,Bank Transfer,Fiber,VPN,No,0,No
7130,Tigo,Mbeya,18,Male,Prepaid,12 Months,47,41009.88,16.28,648,5,3,Bank Transfer,Fiber,VPN,Yes,2,No
8854,Vodacom,Dodoma,23,Female,Postpaid,1 Month,14,36019.9,76.45,2137,6,9,Cash,Fiber,VPN,Yes,1,No
6055,Halotel,Dodoma,63,Female,Prepaid,12 Months,41,38450.91,55.77,3837,0,1,Bank Transfer,None,Streaming,No,2,Yes
5681,Halotel,Dodoma,37,Female,Postpaid,12 Months,9,20544.76,84.99,588,8,5,Credit Card,None,Cloud Storage,Yes,2,Yes
6338,Tigo,Arusha,48,Female,Prepaid,1 Month,32,21180.71,47.86,3597,4,0,Mobile Money,Mobile Data,None,No,2,No
4245,Halotel,Arusha,53,Male,Prepaid,24 Months,51,5271.85,44.18,2320,4,2,Bank Transfer,Fiber,None,No,1,No
9124,Tigo,Mbeya,24,Male,Prepaid,1 Month,24,30826.13,7.45,226,8,1,Mobile Money,None,VPN,No,1,No
4985,Tigo,Arusha,18,Male,Prepaid,6 Months,16,26842.11,57.26,4541,7,3,Bank Transfer,None,None,No,0,No
3039,Tigo,Zanzibar,33,Female,Postpaid,1 Month,7,12390.68,32.01,3364,2,7,Credit Card,Fiber,VPN,Yes,0,No
1979,Airtel,Tanga,22,Male,Prepaid,6 Months,8,39970.56,56.38,3700,1,7,Bank Transfer,None,VPN,No,2,No
2512,Vodacom,Mwanza,40,Female,Postpaid,1 Month,24,41681.87,28.42,54,8,7,Credit Card,None,Streaming,No,2,No
7682,Vodacom,Arusha,27,Female,Postpaid,24 Months,44,20409.42,78.53,4254,6,4,Cash,Fiber,Streaming,Yes,0,No
10877,Zantel,Mtwara,29,Female,Postpaid,6 Months,30,38992.83,8.18,3650,3,9,Mobile Money,Mobile Data,None,No,0,Yes
9615,Halotel,Mbeya,63,Female,Prepaid,1 Month,31,10431.83,39.05,631,9,7,Mobile Money,DSL,Streaming,No,0,No
1001,Tigo,Arusha,23,Female,Prepaid,24 Months,4,40611.1,16.02,2865,3,3,Bank Transfer,Mobile Data,Cloud Storage,No,2,Yes
10974,TTCL,Simiyu,56,Female,Postpaid,24 Months,6,26292.8,51.67,4767,9,3,Credit Card,None,Cloud Storage,No,3,Yes
11470,Airtel,Kigoma,36,Female,Prepaid,1 Month,37,41935.41,83.02,1452,7,3,Cash,Broadband,Streaming,No,3,No
9686,Halotel,Arusha,29,Female,Postpaid,24 Months,57,30278.33,40.81,2284,2,8,Cash,DSL,Cloud Storage,No,1,No
8610,Vodacom,Tanga,23,Female,Prepaid,6 Months,34,28638.77,77.47,3854,3,7,Credit Card,None,VPN,No,2,No
9256,Halotel,Zanzibar,45,Female,Postpaid,24 Months,26,36436.48,31.82,3638,8,0,Credit Card,DSL,Cloud Storage,No,0,Yes
6118,Tigo,Dar es Salaam,24,Female,Prepaid,1 Month,35,9433.68,21.26,3709,5,9,Mobile Money,Fiber,None,Yes,0,No
6015,Vodacom,Tanga,45,Female,Prepaid,12 Months,52,28877.79,53.99,3969,5,0,Mobile Money,Mobile Data,Streaming,No,1,No
1065,Airtel,Tanga,47,Male,Postpaid,1 Month,26,20247.41,88.58,3181,8,4,Cash,Mobile Data,None,No,1,No
10086,Zantel,Ruvuma,46,Male,Postpaid,1 Month,20,46890.88,1.27,4040,1,0,Mobile Money,None,VPN,Yes,0,Yes
2864,Airtel,Mbeya,51,Male,Postpaid,24 Months,8,12121.32,20.42,1864,8,5,Cash,Fiber,None,No,2,No
11763,TTCL,Mtwara,62,Female,Prepaid,1 Month,45,39832.59,69.31,1503,6,1,Mobile Money,Mobile Data,VPN,Yes,2,No
4885,Airtel,Dar es Salaam,43,Female,Postpaid,24 Months,49,41659.57,8.51,796,4,4,Mobile Money,Fiber,VPN,No,1,No
4188,Tigo,Mbeya,45,Female,Postpaid,24 Months,53,36556.21,80.04,1254,9,7,Bank Transfer,Fiber,Cloud Storage,No,0,Yes
2460,Airtel,Dar es Salaam,37,Male,Postpaid,24 Months,8,33803.25,21.01,145,1,9,Credit Card,Mobile Data,Streaming,Yes,0,No
10134,TTCL,Kilimanjaro,56,Male,Postpaid,12 Months,58,44031.8,16.85,4571,0,0,Bank Transfer,Mobile Data,Streaming,No,0,Yes
6856,Airtel,Zanzibar,58,Female,Postpaid,12 Months,3,44886.24,74.96,1293,9,3,Credit Card,DSL,Cloud Storage,No,2,No
9736,Tigo,Zanzibar,59,Male,Postpaid,24 Months,39,30135.28,0.66,2044,3,8,Cash,Mobile Data,None,No,2,Yes
1237,Airtel,Mbeya,48,Male,Prepaid,24 Months,51,27087.72,10.22,3197,3,5,Credit Card,DSL,VPN,Yes,2,No
993,Tigo,Arusha,52,Female,Postpaid,12 Months,9,42608.33,23.07,4721,8,1,Mobile Money,DSL,None,No,0,Yes
7936,Vodacom,Mbeya,57,Male,Prepaid,6 Months,41,14770.16,75.25,4038,2,9,Mobile Money,Mobile Data,VPN,Yes,1,No
4113,Halotel,Arusha,34,Female,Prepaid,1 Month,26,39612.89,32.73,2348,8,1,Credit Card,None,Cloud Storage,No,2,Yes
7100,Halotel,Mbeya,42,Male,Prepaid,24 Months,41,42891.11,19.89,1863,6,0,Bank Transfer,None,Cloud Storage,Yes,1,Yes
3608,Airtel,Zanzibar,26,Male,Postpaid,6 Months,49,39155.55,95.2,3144,9,1,Bank Transfer,Fiber,VPN,Yes,1,No
9265,Vodacom,Mbeya,45,Male,Prepaid,6 Months,33,21185.31,30.11,4510,3,0,Bank Transfer,DSL,Streaming,Yes,2,No
11655,Tigo,Kilimanjaro,26,Male,Prepaid,6 Months,9,20113.93,51.27,3642,5,6,Mobile Money,Broadband,VPN,No,0,Yes
9899,Tigo,Mwanza,29,Female,Prepaid,1 Month,3,42919.46,42.87,2751,5,9,Mobile Money,Mobile Data,Streaming,No,1,No
4200,Tigo,Dar es Salaam,60,Female,Prepaid,1 Month,50,35080.35,47.94,3049,7,6,Mobile Money,None,Streaming,Yes,0,Yes
3691,Vodacom,Mbeya,49,Female,Postpaid,6 Months,10,28978.84,17.97,879,6,2,Cash,DSL,Cloud Storage,No,0,Yes
543,Airtel,Tanga,21,Male,Postpaid,12 Months,2,41870.61,72.37,4518,4,5,Credit Card,None,Streaming,No,1,No
3427,Halotel,Zanzibar,55,Male,Prepaid,1 Month,54,18843.65,86.2,2525,9,8,Credit Card,DSL,VPN,No,1,No
9945,Airtel,Dar es Salaam,47,Female,Prepaid,6 Months,4,34277.33,62.33,2533,9,1,Cash,DSL,None,Yes,0,No
1783,Vodacom,Mbeya,47,Male,Postpaid,6 Months,53,16764.54,69.94,35,9,5,Credit Card,None,None,Yes,0,No
10403,Vodacom,Katavi,66,Female,Postpaid,1 Month,20,47824.52,69.28,894,6,5,Credit Card,Broadband,Streaming,No,4,Yes
2122,Airtel,Mbeya,31,Male,Postpaid,12 Months,30,22464.17,87.08,3419,5,9,Bank Transfer,DSL,Streaming,Yes,0,No
11341,Halotel,Ruvuma,65,Male,Postpaid,24 Months,19,44277.99,35.77,4829,3,3,Cash,None,Streaming,No,3,No
5034,Airtel,Mwanza,24,Male,Prepaid,1 Month,57,37866.24,22.22,3011,1,8,Cash,DSL,None,Yes,1,No
8892,Airtel,Dar es Salaam,40,Female,Prepaid,1 Month,35,36930.19,64.19,4007,5,7,Cash,Fiber,Cloud Storage,No,0,No
6335,Vodacom,Zanzibar,23,Female,Prepaid,6 Months,4,33436.14,80.35,4716,6,1,Bank Transfer,Mobile Data,VPN,No,0,Yes
8801,Tigo,Tanga,66,Female,Postpaid,12 Months,25,9323.46,42.57,4737,4,4,Credit Card,Fiber,Cloud Storage,No,1,No
3445,Airtel,Mbeya,57,Female,Postpaid,1 Month,52,33959.9,60.54,152,2,5,Mobile Money,Fiber,VPN,Yes,2,No
3187,Vodacom,Mwanza,19,Female,Postpaid,1 Month,55,39705.28,73.35,4501,2,5,Mobile Money,Fiber,Cloud Storage,No,0,No
3065,Halotel,Zanzibar,49,Female,Prepaid,12 Months,27,43008.33,29.66,1529,2,2,Credit Card,Mobile Data,None,No,0,No
11826,Airtel,Ruvuma,56,Male,Prepaid,6 Months,9,42717.34,9.86,2862,5,1,Bank Transfer,Broadband,VPN,No,4,No
8046,Tigo,Dodoma,28,Male,Postpaid,24 Months,45,20410.79,98.74,371,9,4,Credit Card,DSL,Cloud Storage,Yes,0,No
8125,Halotel,Dodoma,50,Female,Prepaid,6 Months,15,11980.62,46.31,759,9,8,Bank Transfer,Mobile Data,Streaming,No,0,No
5505,Halotel,Dodoma,34,Female,Postpaid,6 Months,50,6662.2,27.34,2945,9,5,Bank Transfer,None,Cloud Storage,No,2,No
12219,Vodacom,Katavi,32,Male,Postpaid,1 Month,40,14243.34,14.66,2948,9,3,Cash,Mobile Data,Cloud Storage,Yes,1,Yes
8727,Airtel,Mwanza,21,Male,Postpaid,24 Months,29,14426.47,21.04,4182,9,7,Mobile Money,None,VPN,No,0,No
6796,Tigo,Dar es Salaam,48,Female,Prepaid,24 Months,33,43037.65,98.46,3097,4,7,Credit Card,DSL,Streaming,Yes,0,No
5987,Tigo,Dodoma,60,Female,Postpaid,12 Months,45,28167.59,95.57,1883,7,7,Bank Transfer,DSL,Cloud Storage,No,0,No
3599,Halotel,Arusha,54,Female,Prepaid,1 Month,30,49620.5,26.91,1517,6,7,Credit Card,Fiber,None,No,0,No
10100,Zantel,Pemba South,66,Male,Postpaid,6 Months,15,13969.21,7.31,4790,4,5,Bank Transfer,Broadband,Streaming,No,2,No
12061,TTCL,Mara,51,Female,Postpaid,24 Months,12,43564.12,52.11,3535,1,8,Bank Transfer,Mobile Data,Cloud Storage,Yes,0,No
109,Airtel,Dodoma,36,Female,Postpaid,24 Months,30,49255.27,3.68,1607,7,1,Credit Card,Mobile Data,Streaming,No,1,Yes
6039,Halotel,Mbeya,50,Male,Postpaid,6 Months,19,44155.18,57.58,3403,6,7,Credit Card,Mobile Data,None,No,2,No
1154,Vodacom,Zanzibar,25,Male,Prepaid,12 Months,21,44500.2,59.01,2150,0,3,Bank Transfer,DSL,Cloud Storage,No,0,No
7843,Halotel,Arusha,62,Female,Prepaid,24 Months,20,25004.15,41.25,430,0,6,Credit Card,DSL,Cloud Storage,No,2,Yes
8765,Halotel,Dar es Salaam,31,Female,Postpaid,12 Months,13,48499.27,31.65,3271,1,2,Bank Transfer,None,VPN,No,1,No
11059,Zantel,Kilimanjaro,27,Male,Postpaid,1 Month,22,43137.69,93.77,2571,5,4,Mobile Money,Mobile Data,Streaming,Yes,0,No
8663,Airtel,Dodoma,25,Female,Postpaid,6 Months,19,13612.37,35.86,4246,7,4,Cash,Fiber,VPN,No,2,No
10536,Zantel,Songwe,42,Female,Prepaid,6 Months,32,47163.18,27.76,1302,7,1,Credit Card,None,Cloud Storage,Yes,3,No
288,Airtel,Tanga,20,Female,Postpaid,12 Months,31,13357.11,17.65,1647,0,9,Mobile Money,None,Streaming,Yes,2,No
3717,Halotel,Arusha,35,Male,Prepaid,6 Months,22,27737.98,38.23,3412,1,5,Cash,None,None,No,2,No
6842,Tigo,Dar es Salaam,33,Female,Postpaid,1 Month,46,8362.77,81.01,4700,7,5,Bank Transfer,None,None,Yes,1,No
831,Vodacom,Dar es Salaam,37,Male,Prepaid,6 Months,9,49197.91,23.56,3841,1,2,Mobile Money,DSL,Streaming,No,2,Yes
3596,Vodacom,Dodoma,38,Female,Postpaid,6 Months,29,36551.18,65.84,4375,5,4,Mobile Money,DSL,VPN,No,2,No
4246,Vodacom,Mwanza,22,Male,Postpaid,12 Months,28,47236.83,94.25,781,9,4,Bank Transfer,Fiber,Streaming,No,1,Yes
7282,Tigo,Tanga,29,Female,Postpaid,12 Months,13,10239.74,37.45,1598,4,6,Bank Transfer,None,VPN,No,0,Yes
4014,Airtel,Arusha,20,Female,Postpaid,12 Months,58,16175.51,74.27,4258,3,8,Cash,Fiber,None,No,0,No
5080,Tigo,Dar es Salaam,53,Male,Prepaid,1 Month,26,46811.46,92.69,3100,1,4,Cash,DSL,Streaming,No,0,Yes
7924,Vodacom,Tanga,33,Female,Prepaid,12 Months,39,49227.27,60.32,2815,7,3,Bank Transfer,Mobile Data,Cloud Storage,Yes,0,Yes
8546,Vodacom,Tanga,24,Female,Prepaid,1 Month,22,44608.53,81.0,3502,3,2,Bank Transfer,Fiber,None,Yes,0,No
5631,Tigo,Mwanza,61,Female,Prepaid,6 Months,48,10567.6,9.89,4758,1,1,Credit Card,Mobile Data,Cloud Storage,Yes,1,No
10383,Tigo,Morogoro,65,Female,Postpaid,1 Month,47,8175.34,64.43,1063,5,3,Cash,Broadband,VPN,Yes,4,No
3279,Vodacom,Arusha,21,Female,Prepaid,1 Month,35,18096.23,31.2,261,0,6,Mobile Money,Mobile Data,None,No,0,No
10297,Tigo,Kilimanjaro,49,Female,Prepaid,1 Month,40,41100.97,53.49,2205,5,5,Mobile Money,None,VPN,No,2,No
1868,Tigo,Dodoma,20,Female,Postpaid,1 Month,42,16269.63,89.36,461,4,4,Bank Transfer,DSL,Streaming,No,2,Yes
6102,Halotel,Arusha,36,Female,Postpaid,6 Months,25,43804.46,75.85,2793,6,0,Bank Transfer,DSL,Cloud Storage,No,0,No
4652,Airtel,Zanzibar,68,Female,Postpaid,12 Months,58,16785.8,49.29,284,5,6,Mobile Money,Mobile Data,VPN,No,2,Yes
6714,Airtel,Dodoma,48,Male,Postpaid,6 Months,50,8187.65,77.56,4502,1,0,Credit Card,Fiber,Cloud Storage,Yes,0,No
6285,Tigo,Dar es Salaam,28,Male,Postpaid,6 Months,48,32380.87,60.91,2678,2,7,Bank Transfer,Mobile Data,None,No,2,No
12184,Vodacom,Morogoro,55,Male,Postpaid,1 Month,49,12506.46,55.01,3038,6,4,Credit Card,Broadband,Streaming,Yes,1,No
1645,Halotel,Dar es Salaam,69,Male,Postpaid,1 Month,18,24318.72,87.0,3204,5,2,Credit Card,Fiber,None,No,0,Yes
7002,Tigo,Mwanza,55,Female,Prepaid,1 Month,10,41290.13,63.4,914,5,2,Bank Transfer,Mobile Data,None,Yes,0,No
1664,Halotel,Mbeya,27,Female,Postpaid,1 Month,26,9384.47,68.62,487,6,4,Mobile Money,Mobile Data,None,No,2,No
4893,Halotel,Arusha,45,Male,Prepaid,12 Months,13,14151.99,26.08,1704,9,0,Bank Transfer,DSL,None,No,2,No
6738,Airtel,Mbeya,48,Male,Postpaid,1 Month,55,34782.41,2.74,1900,1,9,Cash,None,Streaming,Yes,1,No
10535,Vodacom,Kilimanjaro,64,Male,Prepaid,24 Months,41,49666.25,20.66,3148,6,0,Credit Card,Mobile Data,Streaming,No,3,Yes
7686,Airtel,Arusha,31,Female,Postpaid,24 Months,30,35957.26,25.17,56,6,1,Cash,DSL,Streaming,No,2,Yes
2464,Vodacom,Arusha,56,Male,Postpaid,24 Months,11,25792.31,96.27,4379,7,7,Bank Transfer,None,Streaming,Yes,2,Yes
7170,Vodacom,Mbeya,32,Female,Postpaid,24 Months,29,17046.63,45.35,3987,6,4,Mobile Money,Mobile Data,Cloud Storage,No,2,No
5648,Halotel,Zanzibar,51,Male,Prepaid,24 Months,12,34458.99,77.59,3972,5,5,Cash,None,None,No,2,No
8684,Tigo,Mbeya,30,Female,Prepaid,1 Month,55,24087.91,19.77,813,1,4,Bank Transfer,DSL,Streaming,No,1,No
252,Airtel,Arusha,56,Male,Prepaid,24 Months,19,7191.87,32.89,1273,8,2,Bank Transfer,Fiber,Cloud Storage,No,0,No
91,Halotel,Dodoma,67,Female,Prepaid,12 Months,12,21707.7,98.28,4208,3,3,Credit Card,Mobile Data,VPN,No,2,No
6085,Airtel,Mbeya,33,Female,Prepaid,12 Months,38,28706.3,43.51,2417,7,1,Credit Card,Fiber,Cloud Storage,No,1,No
1690,Tigo,Tanga,57,Female,Prepaid,24 Months,53,22650.07,92.82,497,3,6,Bank Transfer,Fiber,Cloud Storage,No,1,No
12102,Halotel,Lindi,18,Female,Prepaid,12 Months,58,35449.95,15.34,1904,2,0,Cash,Mobile Data,None,Yes,0,No
12253,Zantel,Mtwara,18,Female,Postpaid,24 Months,12,28408.95,16.15,1276,9,5,Bank Transfer,Mobile Data,Streaming,No,0,No
11171,Halotel,Morogoro,21,Female,Prepaid,24 Months,32,11305.52,19.79,3925,5,6,Cash,None,None,Yes,2,No
4257,Halotel,Mwanza,51,Female,Prepaid,6 Months,38,40410.14,81.85,1117,7,2,Cash,Fiber,Cloud Storage,No,2,No
9460,Halotel,Arusha,31,Male,Postpaid,1 Month,37,25768.23,59.13,2636,4,8,Bank Transfer,DSL,Streaming,No,2,No
12477,Airtel,Mara,32,Female,Postpaid,12 Months,20,37517.74,73.25,3124,1,6,Cash,None,Streaming,Yes,1,No
11062,Airtel,Manyara,28,Female,Prepaid,24 Months,57,19210.95,13.16,1981,8,5,Cash,None,Cloud Storage,No,0,No
2545,Vodacom,Tanga,48,Female,Postpaid,24 Months,44,6569.28,83.93,4436,1,7,Bank Transfer,Mobile Data,None,No,0,Yes
8327,Halotel,Tanga,25,Female,Postpaid,6 Months,35,27846.95,9.84,2183,4,6,Mobile Money,None,None,No,1,No
1345,Halotel,Arusha,58,Male,Prepaid,1 Month,58,40218.71,75.04,2967,3,6,Mobile Money,Fiber,None,No,1,No
10845,Vodacom,Ruvuma,31,Male,Postpaid,6 Months,10,24733.06,6.68,2055,9,0,Mobile Money,Broadband,Streaming,No,0,Yes
4502,Tigo,Dodoma,62,Female,Prepaid,1 Month,41,9512.15,24.55,2656,9,6,Credit Card,DSL,Streaming,No,1,No
4429,Halotel,Zanzibar,39,Female,Prepaid,24 Months,21,45854.65,1.08,2795,2,4,Bank Transfer,DSL,Cloud Storage,No,0,No
1885,Halotel,Tanga,63,Male,Postpaid,1 Month,8,49088.08,1.61,3267,0,6,Credit Card,DSL,None,No,2,No
11924,TTCL,Shinyanga,54,Female,Postpaid,12 Months,8,28511.52,80.89,747,6,2,Mobile Money,None,Streaming,Yes,0,No
11644,Zantel,Mtwara,18,Male,Postpaid,12 Months,46,49690.87,45.93,4287,2,5,Mobile Money,None,VPN,Yes,1,No
10581,Airtel,Tabora,67,Male,Prepaid,12 Months,54,11111.35,85.07,1143,6,9,Cash,Broadband,None,No,3,Yes
6684,Airtel,Mwanza,36,Female,Postpaid,1 Month,22,48031.14,22.72,2474,5,4,Credit Card,Mobile Data,Cloud Storage,Yes,0,No
9491,Halotel,Tanga,65,Male,Prepaid,24 Months,42,47580.18,21.95,920,3,1,Cash,DSL,Cloud Storage,Yes,2,No
8378,Vodacom,Mbeya,21,Female,Postpaid,12 Months,52,48703.85,95.77,4346,9,8,Cash,Mobile Data,Cloud Storage,No,1,No
7905,Vodacom,Mwanza,38,Male,Prepaid,1 Month,54,34102.59,56.16,2111,6,6,Mobile Money,Mobile Data,Cloud Storage,No,0,No
7736,Tigo,Dodoma,21,Female,Postpaid,6 Months,7,35940.08,16.42,3964,5,0,Cash,None,Streaming,No,2,No
11511,Halotel,Pemba South,49,Male,Prepaid,1 Month,15,29424.73,80.47,3059,0,4,Mobile Money,Mobile Data,VPN,No,0,Yes
8254,Vodacom,Dar es Salaam,49,Male,Prepaid,24 Months,11,22888.62,7.85,3023,4,7,Bank Transfer,None,Cloud Storage,Yes,1,No
7345,Airtel,Dodoma,58,Male,Postpaid,12 Months,27,40781.69,23.66,4048,6,2,Bank Transfer,None,None,No,1,No
7943,Vodacom,Zanzibar,59,Female,Prepaid,6 Months,33,18202.79,10.03,1148,5,8,Mobile Money,Fiber,Cloud Storage,No,2,No
1585,Vodacom,Mwanza,40,Female,Postpaid,24 Months,2,15040.08,62.6,3813,0,5,Cash,None,Cloud Storage,No,2,Yes
1677,Airtel,Dodoma,66,Female,Postpaid,1 Month,4,9005.12,24.22,2538,4,6,Bank Transfer,Mobile Data,Streaming,No,1,No
4406,Vodacom,Mwanza,29,Male,Postpaid,1 Month,56,12203.57,96.44,2464,4,9,Mobile Money,Fiber,Streaming,No,0,No
5624,Tigo,Mbeya,53,Female,Prepaid,24 Months,45,12990.06,34.16,1453,8,6,Bank Transfer,Fiber,Cloud Storage,No,1,No
4008,Vodacom,Mwanza,61,Female,Prepaid,1 Month,43,23541.35,74.86,1233,4,7,Credit Card,Mobile Data,None,Yes,0,No
4969,Halotel,Dar es Salaam,41,Female,Postpaid,6 Months,37,10975.75,36.25,3076,4,5,Cash,Mobile Data,VPN,Yes,2,No
